2.980	-0.910	-2.328	-10.419
2.980	-0.916	-2.346	-10.454
2.990	-0.924	-2.356	-10.503
2.990	-0.931	-2.364	-10.543
3.000	-0.930	-2.365	-10.584
3.000	-0.925	-2.377	-10.630
3.010	-0.923	-2.392	-10.662
3.010	-0.930	-2.400	-10.714
3.020	-0.935	-2.409	-10.770
3.020	-0.933	-2.408	-10.818
3.030	-0.930	-2.414	-10.867
3.030	-0.927	-2.427	-10.901
3.040	-0.931	-2.437	-10.955
3.040	-0.922	-2.455	-11.012
3.050	-0.931	-2.462	-11.052
3.050	-0.935	-2.451	-11.085
3.060	-0.939	-2.444	-11.137
3.060	-0.941	-2.452	-11.200
3.070	-0.930	-2.460	-11.244
3.070	-0.927	-2.460	-11.289
3.080	-0.918	-2.455	-11.330
3.080	-0.922	-2.455	-11.379
3.090	-0.932	-2.459	-11.428
3.090	-0.935	-2.463	-11.492
3.100	-0.929	-2.471	-11.552
3.100	-0.934	-2.467	-11.617
3.110	-0.938	-2.466	-11.674
3.110	-0.933	-2.456	-11.719
3.120	-0.915	-2.451	-11.787
3.120	-0.912	-2.450	-11.847
3.130	-0.907	-2.466	-11.899
3.130	-0.898	-2.478	-11.944
3.140	-0.901	-2.483	-11.976
3.140	-0.900	-2.480	-12.025
3.150	-0.894	-2.484	-12.081
3.150	-0.887	-2.478	-12.121
3.160	-0.895	-2.496	-12.158
3.160	-0.913	-2.506	-12.201
3.170	-0.910	-2.503	-12.249
3.170	-0.903	-2.501	-12.284
3.180	-0.901	-2.502	-12.322
3.180	-0.885	-2.516	-12.378
3.190	-0.893	-2.519	-12.418
3.190	-0.900	-2.534	-12.472
3.200	-0.896	-2.530	-12.513
3.200	-0.899	-2.528	-12.562
3.210	-0.904	-2.534	-12.606
3.210	-0.910	-2.554	-12.655
3.220	-0.907	-2.562	-12.697
3.220	-0.908	-2.576	-12.735
3.230	-0.904	-2.578	-12.775
3.230	-0.909	-2.586	-12.827
3.240	-0.915	-2.579	-12.859
3.240	-0.925	-2.584	-12.898
3.250	-0.917	-2.593	-12.951
3.250	-0.913	-2.611	-12.996
3.260	-0.916	-2.621	-13.028
3.260	-0.918	-2.631	-13.082
3.270	-0.926	-2.647	-13.137
3.270	-0.927	-2.645	-13.174
3.280	-0.929	-2.643	-13.226
3.280	-0.926	-2.666	-13.280
3.290	-0.931	-2.680	-13.317
3.290	-0.937	-2.690	-13.359
3.300	-0.922	-2.690	-13.400
3.300	-0.915	-2.694	-13.448
3.310	-0.915	-2.716	-13.489
3.310	-0.903	-2.710	-13.517
3.320	-0.904	-2.703	-13.571
3.320	-0.895	-2.715	-13.612
3.330	-0.895	-2.719	-13.659
3.330	-0.899	-2.732	-13.701
3.340	-0.909	-2.730	-13.743
3.340	-0.903	-2.739	-13.799
3.350	-0.900	-2.749	-13.854
3.350	-0.893	-2.746	-13.908
3.360	-0.906	-2.743	-13.964
3.360	-0.912	-2.754	-14.021
3.370	-0.924	-2.753	-14.060
3.370	-0.935	-2.763	-14.099
3.380	-0.929	-2.760	-14.153
3.380	-0.916	-2.768	-14.205
3.390	-0.921	-2.778	-14.259
3.390	-0.930	-2.788	-14.297
3.400	-0.925	-2.783	-14.347
3.400	-0.929	-2.779	-14.398
3.410	-0.940	-2.786	-14.449
3.410	-0.944	-2.805	-14.492
3.420	-0.938	-2.803	-14.528
3.420	-0.927	-2.819	-14.572
3.430	-0.930	-2.815	-14.602
3.430	-0.929	-2.827	-14.624
3.440	-0.933	-2.840	-14.664
3.440	-0.927	-2.840	-14.708
3.450	-0.929	-2.844	-14.744
3.450	-0.910	-2.837	-14.789
3.460	-0.918	-2.844	-14.838
3.460	-0.920	-2.835	-14.880
3.470	-0.920	-2.848	-14.924
3.470	-0.924	-2.856	-14.967
3.480	-0.915	-2.856	-14.990
3.480	-0.909	-2.858	-15.025
3.490	-0.905	-2.856	-15.086
3.490	-0.906	-2.872	-15.130
3.500	-0.911	-2.869	-15.178
3.500	-0.904	-2.864	-15.210
3.510	-0.909	-2.869	-15.245
3.510	-0.911	-2.882	-15.269
3.520	-0.906	-2.874	-15.299
3.520	-0.910	-2.877	-15.329
3.530	-0.912	-2.878	-15.361
3.530	-0.904	-2.890	-15.398
3.540	-0.915	-2.898	-15.432
3.540	-0.919	-2.912	-15.476
3.550	-0.926	-2.929	-15.527
3.550	-0.927	-2.946	-15.559
3.560	-0.933	-2.960	-15.600
3.560	-0.957	-2.963	-15.654
3.570	-0.973	-2.965	-15.697
3.570	-0.976	-2.975	-15.740
3.580	-0.968	-2.963	-15.763
3.580	-0.966	-2.965	-15.800
3.590	-0.981	-2.977	-15.850
3.590	-0.973	-2.992	-15.899
3.600	-0.983	-3.004	-15.944
3.600	-0.978	-3.008	-15.996
3.610	-0.983	-3.018	-16.048
3.610	-0.988	-3.022	-16.101
3.620	-1.007	-3.015	-16.142
3.620	-1.012	-3.014	-16.184
3.630	-1.012	-3.020	-16.232
3.630	-1.013	-3.018	-16.275
3.640	-1.020	-3.024	-16.306
3.640	-1.032	-3.012	-16.345
3.650	-1.023	-3.016	-16.377
3.650	-1.008	-3.012	-16.418
3.660	-0.995	-3.018	-16.467
3.660	-0.996	-3.023	-16.519
3.670	-0.996	-3.034	-16.558
3.670	-0.987	-3.050	-16.599
3.680	-0.980	-3.052	-16.636
3.680	-0.974	-3.058	-16.689
3.690	-0.965	-3.072	-16.731
3.690	-0.952	-3.080	-16.777
3.700	-0.952	-3.079	-16.818
3.700	-0.948	-3.091	-16.883
3.710	-0.960	-3.094	-16.912
3.710	-0.947	-3.096	-16.943
3.720	-0.952	-3.098	-16.993
3.720	-0.962	-3.114	-17.033
3.730	-0.969	-3.115	-17.075
3.730	-0.967	-3.118	-17.119
3.740	-0.972	-3.116	-17.153
3.740	-0.971	-3.117	-17.196
3.750	-0.971	-3.117	-17.241
3.750	-0.973	-3.118	-17.287
